Name,Email,Financial Status,Paid at,Currency,Total,Refunded Amount,Referring Site
#1731,x@y.com,paid,2026-06-20 11:09:00 +0000,USD,134.64,,https://l.facebook.com/
#1732,x@y.com,paid,2026-06-20 04:58:00 +0000,USD,130.19,,
#1733,x@y.com,refunded,2026-06-20 21:10:00 +0000,USD,126.56,126.56,
#1734,x@y.com,paid,2026-06-20 00:49:00 +0000,USD,150.37,,https://instagram.com/
#1735,x@y.com,refunded,2026-06-20 05:33:00 +0000,USD,139.53,139.53,https://www.google.com/
#1736,x@y.com,paid,2026-06-20 19:31:00 +0000,USD,107.52,,https://l.facebook.com/
#1736,x@y.com,paid,2026-06-20 19:31:00 +0000,USD,107.52,,https://l.facebook.com/
#1737,x@y.com,paid,2026-06-20 15:26:00 +0000,USD,133.08,,https://www.google.com/
#1737,x@y.com,paid,2026-06-20 15:26:00 +0000,USD,133.08,,https://www.google.com/
#1738,x@y.com,paid,2026-06-20 02:52:00 +0000,USD,189.15,,
#1739,x@y.com,paid,2026-06-20 20:39:00 +0000,USD,155.31,,https://l.facebook.com/
#1740,x@y.com,paid,2026-06-20 07:11:00 +0000,USD,150.51,,https://instagram.com/
#1741,x@y.com,refunded,2026-06-20 14:20:00 +0000,USD,197.08,197.08,https://l.facebook.com/
#1741,x@y.com,refunded,2026-06-20 14:20:00 +0000,USD,197.08,197.08,https://l.facebook.com/
#1742,x@y.com,paid,2026-06-20 00:49:00 +0000,USD,86.79,,
#1742,x@y.com,paid,2026-06-20 00:49:00 +0000,USD,86.79,,
#1743,x@y.com,paid,2026-06-20 10:13:00 +0000,USD,137.22,,https://www.google.com/
#1744,x@y.com,paid,2026-06-21 08:00:00 +0000,USD,108.7,,https://instagram.com/
#1745,x@y.com,paid,2026-06-21 02:57:00 +0000,USD,164.12,,
#1746,x@y.com,paid,2026-06-21 04:04:00 +0000,USD,182.43,,https://l.facebook.com/
#1747,x@y.com,paid,2026-06-21 19:53:00 +0000,USD,123.85,,https://instagram.com/
#1748,x@y.com,paid,2026-06-21 07:31:00 +0000,USD,196.99,,
#1749,x@y.com,paid,2026-06-21 04:28:00 +0000,USD,185.87,,https://www.google.com/
#1750,x@y.com,paid,2026-06-21 21:45:00 +0000,USD,179.24,,https://www.google.com/
#1750,x@y.com,paid,2026-06-21 21:45:00 +0000,USD,179.24,,https://www.google.com/
#1751,x@y.com,paid,2026-06-21 18:55:00 +0000,USD,141.3,,https://l.facebook.com/
#1752,x@y.com,paid,2026-06-21 11:43:00 +0000,USD,146.86,,https://l.facebook.com/
#1752,x@y.com,paid,2026-06-21 11:43:00 +0000,USD,146.86,,https://l.facebook.com/
#1753,x@y.com,paid,2026-06-21 06:55:00 +0000,USD,84.14,,https://instagram.com/
#1754,x@y.com,paid,2026-06-21 15:15:00 +0000,USD,190.81,,https://l.facebook.com/
#1754,x@y.com,paid,2026-06-21 15:15:00 +0000,USD,190.81,,https://l.facebook.com/
#1755,x@y.com,paid,2026-06-21 23:16:00 +0000,USD,83.68,,https://instagram.com/
#1756,x@y.com,refunded,2026-06-21 23:44:00 +0000,USD,93.64,93.64,https://instagram.com/
#1756,x@y.com,refunded,2026-06-21 23:44:00 +0000,USD,93.64,93.64,https://instagram.com/
#1757,x@y.com,paid,2026-06-21 10:18:00 +0000,USD,186.34,,https://instagram.com/
#1758,x@y.com,paid,2026-06-21 13:43:00 +0000,USD,176.21,,https://l.facebook.com/
#1758,x@y.com,paid,2026-06-21 13:43:00 +0000,USD,176.21,,https://l.facebook.com/
#1759,x@y.com,paid,2026-06-21 12:23:00 +0000,USD,101.55,,https://l.facebook.com/
#1759,x@y.com,paid,2026-06-21 12:23:00 +0000,USD,101.55,,https://l.facebook.com/
#1760,x@y.com,paid,2026-06-21 05:25:00 +0000,USD,110.48,,https://l.facebook.com/
#1761,x@y.com,paid,2026-06-21 05:27:00 +0000,USD,116.31,,https://l.facebook.com/
#1762,x@y.com,paid,2026-06-21 12:59:00 +0000,USD,194.1,,
#1762,x@y.com,paid,2026-06-21 12:59:00 +0000,USD,194.1,,
#1763,x@y.com,paid,2026-06-21 11:36:00 +0000,USD,132.53,,https://l.facebook.com/
#1764,x@y.com,paid,2026-06-21 15:04:00 +0000,USD,130.8,,
#1764,x@y.com,paid,2026-06-21 15:04:00 +0000,USD,130.8,,
#1765,x@y.com,paid,2026-06-21 02:09:00 +0000,USD,79.29,,https://l.facebook.com/
#1766,x@y.com,paid,2026-06-21 23:28:00 +0000,USD,109.03,,https://instagram.com/
#1767,x@y.com,paid,2026-06-21 11:20:00 +0000,USD,113.87,,
#1768,x@y.com,paid,2026-06-21 02:52:00 +0000,USD,86.04,,https://www.google.com/
#1769,x@y.com,paid,2026-06-21 22:43:00 +0000,USD,161.55,,
#1770,x@y.com,paid,2026-06-21 07:11:00 +0000,USD,160.13,,https://instagram.com/
#1770,x@y.com,paid,2026-06-21 07:11:00 +0000,USD,160.13,,https://instagram.com/
#1771,x@y.com,paid,2026-06-21 16:48:00 +0000,USD,115.87,,https://l.facebook.com/
#1772,x@y.com,paid,2026-06-21 17:08:00 +0000,USD,166.88,,https://instagram.com/
#1772,x@y.com,paid,2026-06-21 17:08:00 +0000,USD,166.88,,https://instagram.com/
#1773,x@y.com,paid,2026-06-21 22:33:00 +0000,USD,99.07,,https://instagram.com/
#1774,x@y.com,refunded,2026-06-21 12:12:00 +0000,USD,127.39,127.39,
#1775,x@y.com,paid,2026-06-21 22:04:00 +0000,USD,164.41,,
#1775,x@y.com,paid,2026-06-21 22:04:00 +0000,USD,164.41,,
#1776,x@y.com,paid,2026-06-21 17:08:00 +0000,USD,201.48,,
#1777,x@y.com,paid,2026-06-21 20:29:00 +0000,USD,157.38,,https://l.facebook.com/
#1777,x@y.com,paid,2026-06-21 20:29:00 +0000,USD,157.38,,https://l.facebook.com/
#1778,x@y.com,paid,2026-06-21 18:07:00 +0000,USD,209.82,,https://l.facebook.com/
#1778,x@y.com,paid,2026-06-21 18:07:00 +0000,USD,209.82,,https://l.facebook.com/
#1779,x@y.com,paid,2026-06-21 16:48:00 +0000,USD,141.24,,
#1780,x@y.com,paid,2026-06-21 22:02:00 +0000,USD,122.68,,https://instagram.com/
#1780,x@y.com,paid,2026-06-21 22:02:00 +0000,USD,122.68,,https://instagram.com/
#1781,x@y.com,paid,2026-06-21 01:34:00 +0000,USD,204.96,,https://www.google.com/
#1782,x@y.com,paid,2026-06-21 03:41:00 +0000,USD,154.3,,https://www.google.com/
#1783,x@y.com,paid,2026-06-21 15:27:00 +0000,USD,137.32,,
#1784,x@y.com,paid,2026-06-21 22:39:00 +0000,USD,147.45,,https://l.facebook.com/
#1785,x@y.com,paid,2026-06-21 10:46:00 +0000,USD,206.73,,
#1785,x@y.com,paid,2026-06-21 10:46:00 +0000,USD,206.73,,
#1786,x@y.com,paid,2026-06-21 22:29:00 +0000,USD,128.24,,https://instagram.com/
#1787,x@y.com,paid,2026-06-22 02:32:00 +0000,USD,196.76,,https://l.facebook.com/
#1787,x@y.com,paid,2026-06-22 02:32:00 +0000,USD,196.76,,https://l.facebook.com/
#1788,x@y.com,paid,2026-06-22 19:50:00 +0000,USD,88.45,,
#1788,x@y.com,paid,2026-06-22 19:50:00 +0000,USD,88.45,,
#1789,x@y.com,refunded,2026-06-22 10:12:00 +0000,USD,115.98,115.98,
#1789,x@y.com,refunded,2026-06-22 10:12:00 +0000,USD,115.98,115.98,
#1790,x@y.com,refunded,2026-06-22 12:41:00 +0000,USD,146.08,146.08,https://www.google.com/
#1791,x@y.com,paid,2026-06-22 05:29:00 +0000,USD,140.51,,
#1792,x@y.com,paid,2026-06-22 05:20:00 +0000,USD,99.89,,https://l.facebook.com/
#1793,x@y.com,paid,2026-06-22 23:42:00 +0000,USD,197.3,,https://l.facebook.com/
#1793,x@y.com,paid,2026-06-22 23:42:00 +0000,USD,197.3,,https://l.facebook.com/
#1794,x@y.com,paid,2026-06-22 17:29:00 +0000,USD,200.44,,https://l.facebook.com/
#1795,x@y.com,paid,2026-06-22 21:38:00 +0000,USD,204.35,,https://l.facebook.com/
#1796,x@y.com,paid,2026-06-22 21:39:00 +0000,USD,93.44,,https://l.facebook.com/
#1797,x@y.com,paid,2026-06-22 23:36:00 +0000,USD,162.03,,https://instagram.com/
#1798,x@y.com,paid,2026-06-22 21:40:00 +0000,USD,161.08,,https://l.facebook.com/
#1799,x@y.com,paid,2026-06-22 12:44:00 +0000,USD,112.05,,
#1800,x@y.com,paid,2026-06-22 10:53:00 +0000,USD,129.53,,
#1801,x@y.com,paid,2026-06-22 14:17:00 +0000,USD,175.58,,https://l.facebook.com/
#1802,x@y.com,paid,2026-06-22 03:36:00 +0000,USD,88.07,,
#1803,x@y.com,paid,2026-06-22 14:32:00 +0000,USD,153.91,,https://www.google.com/
#1803,x@y.com,paid,2026-06-22 14:32:00 +0000,USD,153.91,,https://www.google.com/
#1804,x@y.com,paid,2026-06-22 20:50:00 +0000,USD,206.92,,https://instagram.com/
#1805,x@y.com,paid,2026-06-22 15:56:00 +0000,USD,155.56,,https://l.facebook.com/
#1806,x@y.com,paid,2026-06-22 21:35:00 +0000,USD,179.86,,https://instagram.com/
#1807,x@y.com,paid,2026-06-22 06:54:00 +0000,USD,100.25,,https://instagram.com/
#1808,x@y.com,paid,2026-06-22 02:20:00 +0000,USD,206.2,,https://l.facebook.com/
#1809,x@y.com,paid,2026-06-22 04:50:00 +0000,USD,200.33,,
#1810,x@y.com,paid,2026-06-22 15:52:00 +0000,USD,163.55,,https://l.facebook.com/
#1811,x@y.com,paid,2026-06-22 06:01:00 +0000,USD,161.24,,https://instagram.com/
#1812,x@y.com,paid,2026-06-22 04:14:00 +0000,USD,142.66,,https://l.facebook.com/
#1813,x@y.com,paid,2026-06-22 21:17:00 +0000,USD,153.32,,https://instagram.com/
#1814,x@y.com,paid,2026-06-22 06:38:00 +0000,USD,158.15,,
#1814,x@y.com,paid,2026-06-22 06:38:00 +0000,USD,158.15,,
#1815,x@y.com,paid,2026-06-22 09:50:00 +0000,USD,183.52,,
#1816,x@y.com,paid,2026-06-22 04:11:00 +0000,USD,125.35,,https://www.google.com/
#1817,x@y.com,paid,2026-06-22 16:51:00 +0000,USD,166.88,,
#1817,x@y.com,paid,2026-06-22 16:51:00 +0000,USD,166.88,,
#1818,x@y.com,paid,2026-06-22 03:24:00 +0000,USD,122.95,,https://l.facebook.com/
#1819,x@y.com,refunded,2026-06-22 12:35:00 +0000,USD,117.35,117.35,
#1820,x@y.com,paid,2026-06-22 15:03:00 +0000,USD,137.81,,https://l.facebook.com/
#1821,x@y.com,paid,2026-06-22 21:39:00 +0000,USD,81.23,,https://l.facebook.com/
#1822,x@y.com,paid,2026-06-22 05:40:00 +0000,USD,161.02,,https://instagram.com/
#1823,x@y.com,paid,2026-06-22 06:40:00 +0000,USD,90.05,,https://instagram.com/
#1823,x@y.com,paid,2026-06-22 06:40:00 +0000,USD,90.05,,https://instagram.com/
#1824,x@y.com,paid,2026-06-22 02:25:00 +0000,USD,152.75,,https://l.facebook.com/
#1824,x@y.com,paid,2026-06-22 02:25:00 +0000,USD,152.75,,https://l.facebook.com/
#1825,x@y.com,paid,2026-06-23 03:07:00 +0000,USD,116.14,,https://l.facebook.com/
#1826,x@y.com,paid,2026-06-23 19:36:00 +0000,USD,91.63,,https://l.facebook.com/
#1827,x@y.com,paid,2026-06-23 22:23:00 +0000,USD,130.7,,https://l.facebook.com/
#1828,x@y.com,paid,2026-06-23 13:40:00 +0000,USD,157.31,,https://l.facebook.com/
#1829,x@y.com,paid,2026-06-23 12:29:00 +0000,USD,85.68,,https://instagram.com/
#1830,x@y.com,paid,2026-06-23 04:25:00 +0000,USD,79.92,,https://l.facebook.com/
#1831,x@y.com,paid,2026-06-23 01:30:00 +0000,USD,143.23,,https://instagram.com/
#1831,x@y.com,paid,2026-06-23 01:30:00 +0000,USD,143.23,,https://instagram.com/
#1832,x@y.com,paid,2026-06-23 01:06:00 +0000,USD,96.99,,
#1832,x@y.com,paid,2026-06-23 01:06:00 +0000,USD,96.99,,
#1833,x@y.com,paid,2026-06-23 14:11:00 +0000,USD,107.19,,https://l.facebook.com/
#1834,x@y.com,paid,2026-06-23 20:09:00 +0000,USD,141.8,,https://l.facebook.com/
#1835,x@y.com,paid,2026-06-23 17:44:00 +0000,USD,78.2,,https://www.google.com/
#1836,x@y.com,paid,2026-06-23 06:50:00 +0000,USD,192.64,,
#1837,x@y.com,paid,2026-06-23 08:35:00 +0000,USD,167.89,,https://instagram.com/
#1838,x@y.com,paid,2026-06-23 09:37:00 +0000,USD,130.78,,https://l.facebook.com/
#1838,x@y.com,paid,2026-06-23 09:37:00 +0000,USD,130.78,,https://l.facebook.com/
#1839,x@y.com,paid,2026-06-23 04:28:00 +0000,USD,89.39,,
#1840,x@y.com,paid,2026-06-23 02:53:00 +0000,USD,133.9,,https://l.facebook.com/
#1841,x@y.com,refunded,2026-06-23 10:14:00 +0000,USD,141.4,141.4,https://www.google.com/
#1841,x@y.com,refunded,2026-06-23 10:14:00 +0000,USD,141.4,141.4,https://www.google.com/
#1842,x@y.com,paid,2026-06-23 11:58:00 +0000,USD,194.93,,
#1843,x@y.com,paid,2026-06-23 11:51:00 +0000,USD,180.68,,
#1844,x@y.com,paid,2026-06-23 00:16:00 +0000,USD,185.4,,https://l.facebook.com/
#1844,x@y.com,paid,2026-06-23 00:16:00 +0000,USD,185.4,,https://l.facebook.com/
#1845,x@y.com,paid,2026-06-23 03:46:00 +0000,USD,143.68,,https://www.google.com/
#1846,x@y.com,paid,2026-06-23 19:51:00 +0000,USD,169.42,,https://www.google.com/
#1846,x@y.com,paid,2026-06-23 19:51:00 +0000,USD,169.42,,https://www.google.com/
#1847,x@y.com,paid,2026-06-23 06:03:00 +0000,USD,148.49,,https://l.facebook.com/
#1848,x@y.com,paid,2026-06-23 10:13:00 +0000,USD,107.23,,https://instagram.com/
#1849,x@y.com,paid,2026-06-23 15:22:00 +0000,USD,159.73,,https://www.google.com/
#1850,x@y.com,paid,2026-06-23 17:39:00 +0000,USD,200.91,,https://l.facebook.com/
#1850,x@y.com,paid,2026-06-23 17:39:00 +0000,USD,200.91,,https://l.facebook.com/
#1851,x@y.com,paid,2026-06-23 16:16:00 +0000,USD,158.97,,https://instagram.com/
#1851,x@y.com,paid,2026-06-23 16:16:00 +0000,USD,158.97,,https://instagram.com/
#1852,x@y.com,paid,2026-06-23 02:13:00 +0000,USD,112.31,,https://instagram.com/
#1853,x@y.com,paid,2026-06-23 07:38:00 +0000,USD,108.64,,
#1853,x@y.com,paid,2026-06-23 07:38:00 +0000,USD,108.64,,
#1854,x@y.com,paid,2026-06-23 21:59:00 +0000,USD,196.56,,https://l.facebook.com/
#1855,x@y.com,paid,2026-06-23 00:48:00 +0000,USD,86.77,,https://l.facebook.com/
#1855,x@y.com,paid,2026-06-23 00:48:00 +0000,USD,86.77,,https://l.facebook.com/
#1856,x@y.com,paid,2026-06-23 05:33:00 +0000,USD,116.78,,
#1857,x@y.com,paid,2026-06-23 16:46:00 +0000,USD,189.26,,https://l.facebook.com/
#1858,x@y.com,paid,2026-06-23 21:36:00 +0000,USD,117.66,,https://l.facebook.com/
#1859,x@y.com,paid,2026-06-23 14:52:00 +0000,USD,126.81,,https://instagram.com/
#1860,x@y.com,paid,2026-06-23 11:05:00 +0000,USD,94.29,,
#1861,x@y.com,paid,2026-06-23 23:56:00 +0000,USD,81.12,,
#1862,x@y.com,paid,2026-06-23 16:05:00 +0000,USD,97.55,,https://instagram.com/
#1863,x@y.com,paid,2026-06-23 07:36:00 +0000,USD,149.95,,https://l.facebook.com/
#1864,x@y.com,paid,2026-06-23 18:20:00 +0000,USD,165.09,,https://l.facebook.com/
#1865,x@y.com,paid,2026-06-23 10:36:00 +0000,USD,193.86,,https://l.facebook.com/
#1866,x@y.com,refunded,2026-06-23 20:38:00 +0000,USD,155.28,155.28,https://l.facebook.com/
#1867,x@y.com,paid,2026-06-24 19:54:00 +0000,USD,159.29,,
#1868,x@y.com,paid,2026-06-24 02:35:00 +0000,USD,204.15,,https://instagram.com/
#1869,x@y.com,paid,2026-06-24 13:56:00 +0000,USD,79.98,,https://www.google.com/
#1870,x@y.com,paid,2026-06-24 03:49:00 +0000,USD,93.14,,https://instagram.com/
#1871,x@y.com,paid,2026-06-24 16:05:00 +0000,USD,209.22,,https://l.facebook.com/
#1872,x@y.com,paid,2026-06-24 20:54:00 +0000,USD,115.2,,https://www.google.com/
#1872,x@y.com,paid,2026-06-24 20:54:00 +0000,USD,115.2,,https://www.google.com/
#1873,x@y.com,paid,2026-06-24 23:50:00 +0000,USD,122.25,,https://l.facebook.com/
#1874,x@y.com,refunded,2026-06-24 15:53:00 +0000,USD,83.52,83.52,https://instagram.com/
#1874,x@y.com,refunded,2026-06-24 15:53:00 +0000,USD,83.52,83.52,https://instagram.com/
#1875,x@y.com,paid,2026-06-24 08:53:00 +0000,USD,159.33,,https://l.facebook.com/
#1875,x@y.com,paid,2026-06-24 08:53:00 +0000,USD,159.33,,https://l.facebook.com/
#1876,x@y.com,paid,2026-06-24 06:16:00 +0000,USD,136.99,,
#1877,x@y.com,paid,2026-06-24 18:24:00 +0000,USD,116.38,,https://l.facebook.com/
#1878,x@y.com,paid,2026-06-24 04:43:00 +0000,USD,106.79,,https://www.google.com/
#1879,x@y.com,paid,2026-06-24 16:24:00 +0000,USD,95.54,,https://l.facebook.com/
#1880,x@y.com,paid,2026-06-24 00:59:00 +0000,USD,188.16,,https://l.facebook.com/
#1881,x@y.com,paid,2026-06-24 19:08:00 +0000,USD,102.2,,https://l.facebook.com/
#1882,x@y.com,paid,2026-06-24 05:38:00 +0000,USD,193.34,,https://l.facebook.com/
#1883,x@y.com,paid,2026-06-24 07:06:00 +0000,USD,92.86,,https://l.facebook.com/
#1884,x@y.com,paid,2026-06-24 18:40:00 +0000,USD,172.28,,https://instagram.com/
#1885,x@y.com,paid,2026-06-24 08:55:00 +0000,USD,147.7,,https://l.facebook.com/
#1886,x@y.com,paid,2026-06-24 00:39:00 +0000,USD,209.78,,https://l.facebook.com/
#1887,x@y.com,paid,2026-06-24 21:47:00 +0000,USD,83.03,,
#1888,x@y.com,refunded,2026-06-24 09:20:00 +0000,USD,165.38,165.38,
#1888,x@y.com,refunded,2026-06-24 09:20:00 +0000,USD,165.38,165.38,
#1889,x@y.com,paid,2026-06-24 00:25:00 +0000,USD,142.44,,
#1890,x@y.com,paid,2026-06-24 01:50:00 +0000,USD,101.12,,https://l.facebook.com/
#1890,x@y.com,paid,2026-06-24 01:50:00 +0000,USD,101.12,,https://l.facebook.com/
#1891,x@y.com,paid,2026-06-24 15:08:00 +0000,USD,161.68,,https://instagram.com/
#1892,x@y.com,paid,2026-06-24 03:26:00 +0000,USD,206.51,,
#1892,x@y.com,paid,2026-06-24 03:26:00 +0000,USD,206.51,,
#1893,x@y.com,paid,2026-06-24 17:21:00 +0000,USD,204.88,,https://instagram.com/
#1893,x@y.com,paid,2026-06-24 17:21:00 +0000,USD,204.88,,https://instagram.com/
#1894,x@y.com,paid,2026-06-24 16:05:00 +0000,USD,136.09,,https://www.google.com/
#1895,x@y.com,paid,2026-06-24 06:08:00 +0000,USD,149.93,,
#1895,x@y.com,paid,2026-06-24 06:08:00 +0000,USD,149.93,,
#1896,x@y.com,paid,2026-06-24 14:46:00 +0000,USD,194.48,,https://instagram.com/
#1896,x@y.com,paid,2026-06-24 14:46:00 +0000,USD,194.48,,https://instagram.com/
#1897,x@y.com,paid,2026-06-24 07:53:00 +0000,USD,168.82,,https://instagram.com/
#1898,x@y.com,paid,2026-06-24 04:01:00 +0000,USD,208.44,,https://l.facebook.com/
#1899,x@y.com,paid,2026-06-24 10:36:00 +0000,USD,195.95,,https://www.google.com/
#1899,x@y.com,paid,2026-06-24 10:36:00 +0000,USD,195.95,,https://www.google.com/
#1900,x@y.com,paid,2026-06-24 13:45:00 +0000,USD,204.24,,https://l.facebook.com/
#1900,x@y.com,paid,2026-06-24 13:45:00 +0000,USD,204.24,,https://l.facebook.com/
#1901,x@y.com,paid,2026-06-24 15:12:00 +0000,USD,139.1,,https://www.google.com/
#1902,x@y.com,paid,2026-06-24 18:36:00 +0000,USD,131.87,,https://instagram.com/
#1903,x@y.com,paid,2026-06-24 23:05:00 +0000,USD,190.57,,
#1903,x@y.com,paid,2026-06-24 23:05:00 +0000,USD,190.57,,
#1904,x@y.com,paid,2026-06-24 04:23:00 +0000,USD,86.07,,
#1905,x@y.com,paid,2026-06-24 10:22:00 +0000,USD,110.13,,https://instagram.com/
#1906,x@y.com,paid,2026-06-24 01:05:00 +0000,USD,161.73,,https://l.facebook.com/
#1907,x@y.com,paid,2026-06-24 13:16:00 +0000,USD,158.79,,https://instagram.com/
#1908,x@y.com,paid,2026-06-24 10:05:00 +0000,USD,171.76,,
#1908,x@y.com,paid,2026-06-24 10:05:00 +0000,USD,171.76,,
#1909,x@y.com,paid,2026-06-24 08:35:00 +0000,USD,172.08,,
#1910,x@y.com,paid,2026-06-24 11:46:00 +0000,USD,172.3,,
#1911,x@y.com,paid,2026-06-24 23:29:00 +0000,USD,108.46,,https://instagram.com/
#1912,x@y.com,paid,2026-06-24 06:35:00 +0000,USD,129.31,,
#1913,x@y.com,paid,2026-06-25 14:49:00 +0000,USD,91.28,,https://www.google.com/
#1914,x@y.com,paid,2026-06-25 08:39:00 +0000,USD,155.84,,
#1914,x@y.com,paid,2026-06-25 08:39:00 +0000,USD,155.84,,
#1915,x@y.com,paid,2026-06-25 11:40:00 +0000,USD,89.18,,https://www.google.com/
#1916,x@y.com,paid,2026-06-25 19:40:00 +0000,USD,195.36,,https://l.facebook.com/
#1917,x@y.com,paid,2026-06-25 06:33:00 +0000,USD,161.12,,https://l.facebook.com/
#1918,x@y.com,paid,2026-06-25 20:51:00 +0000,USD,99.76,,
#1919,x@y.com,paid,2026-06-25 07:46:00 +0000,USD,199.53,,
#1920,x@y.com,paid,2026-06-25 11:02:00 +0000,USD,157.11,,https://l.facebook.com/
#1920,x@y.com,paid,2026-06-25 11:02:00 +0000,USD,157.11,,https://l.facebook.com/
#1921,x@y.com,paid,2026-06-25 22:07:00 +0000,USD,203.29,,https://www.google.com/
#1921,x@y.com,paid,2026-06-25 22:07:00 +0000,USD,203.29,,https://www.google.com/
#1922,x@y.com,paid,2026-06-25 09:58:00 +0000,USD,148.91,,https://l.facebook.com/
#1923,x@y.com,paid,2026-06-25 16:31:00 +0000,USD,190.6,,https://instagram.com/
#1924,x@y.com,paid,2026-06-25 00:51:00 +0000,USD,175.89,,https://instagram.com/
#1925,x@y.com,paid,2026-06-25 23:30:00 +0000,USD,187.52,,https://l.facebook.com/
#1926,x@y.com,paid,2026-06-25 07:41:00 +0000,USD,106.81,,https://l.facebook.com/
#1927,x@y.com,refunded,2026-06-25 23:09:00 +0000,USD,150.89,150.89,https://l.facebook.com/
#1927,x@y.com,refunded,2026-06-25 23:09:00 +0000,USD,150.89,150.89,https://l.facebook.com/
#1928,x@y.com,paid,2026-06-25 10:05:00 +0000,USD,163.67,,
#1929,x@y.com,paid,2026-06-25 20:44:00 +0000,USD,196.76,,
#1930,x@y.com,paid,2026-06-25 18:02:00 +0000,USD,133.82,,
#1931,x@y.com,paid,2026-06-25 09:30:00 +0000,USD,107.59,,
#1931,x@y.com,paid,2026-06-25 09:30:00 +0000,USD,107.59,,
#1932,x@y.com,paid,2026-06-25 22:55:00 +0000,USD,201.31,,https://l.facebook.com/
#1933,x@y.com,paid,2026-06-25 03:00:00 +0000,USD,136.29,,https://l.facebook.com/
#1934,x@y.com,paid,2026-06-25 21:08:00 +0000,USD,120.23,,https://l.facebook.com/
#1935,x@y.com,paid,2026-06-25 12:35:00 +0000,USD,198.11,,https://l.facebook.com/
#1935,x@y.com,paid,2026-06-25 12:35:00 +0000,USD,198.11,,https://l.facebook.com/
#1936,x@y.com,paid,2026-06-25 23:51:00 +0000,USD,208.79,,https://instagram.com/
#1937,x@y.com,paid,2026-06-25 00:45:00 +0000,USD,190.66,,https://l.facebook.com/
#1938,x@y.com,paid,2026-06-25 05:46:00 +0000,USD,103.02,,
#1939,x@y.com,paid,2026-06-25 15:58:00 +0000,USD,209.25,,
#1940,x@y.com,paid,2026-06-25 13:44:00 +0000,USD,143.34,,https://l.facebook.com/
#1940,x@y.com,paid,2026-06-25 13:44:00 +0000,USD,143.34,,https://l.facebook.com/
#1941,x@y.com,paid,2026-06-25 07:59:00 +0000,USD,198.82,,https://instagram.com/
#1942,x@y.com,paid,2026-06-25 01:01:00 +0000,USD,120.26,,https://l.facebook.com/
#1943,x@y.com,paid,2026-06-25 18:41:00 +0000,USD,173.5,,https://l.facebook.com/
#1943,x@y.com,paid,2026-06-25 18:41:00 +0000,USD,173.5,,https://l.facebook.com/
#1944,x@y.com,paid,2026-06-25 10:02:00 +0000,USD,196.79,,https://instagram.com/
#1944,x@y.com,paid,2026-06-25 10:02:00 +0000,USD,196.79,,https://instagram.com/
#1945,x@y.com,paid,2026-06-25 00:22:00 +0000,USD,99.53,,
#1946,x@y.com,paid,2026-06-26 07:15:00 +0000,USD,127.87,,
#1947,x@y.com,paid,2026-06-26 03:30:00 +0000,USD,131.87,,https://www.google.com/
#1947,x@y.com,paid,2026-06-26 03:30:00 +0000,USD,131.87,,https://www.google.com/
#1948,x@y.com,paid,2026-06-26 10:25:00 +0000,USD,166.52,,https://instagram.com/
#1948,x@y.com,paid,2026-06-26 10:25:00 +0000,USD,166.52,,https://instagram.com/
#1949,x@y.com,paid,2026-06-26 04:00:00 +0000,USD,187.21,,https://l.facebook.com/
#1950,x@y.com,paid,2026-06-26 15:29:00 +0000,USD,104.38,,https://www.google.com/
#1951,x@y.com,paid,2026-06-26 18:32:00 +0000,USD,99.1,,
#1952,x@y.com,paid,2026-06-26 18:49:00 +0000,USD,191.52,,https://www.google.com/
#1953,x@y.com,refunded,2026-06-26 15:16:00 +0000,USD,181.82,181.82,https://www.google.com/
#1953,x@y.com,refunded,2026-06-26 15:16:00 +0000,USD,181.82,181.82,https://www.google.com/
#1954,x@y.com,paid,2026-06-26 05:32:00 +0000,USD,116.78,,https://l.facebook.com/
#1955,x@y.com,paid,2026-06-26 12:01:00 +0000,USD,94.73,,https://l.facebook.com/
#1955,x@y.com,paid,2026-06-26 12:01:00 +0000,USD,94.73,,https://l.facebook.com/
#1956,x@y.com,paid,2026-06-26 02:10:00 +0000,USD,179.78,,https://l.facebook.com/
#1957,x@y.com,paid,2026-06-26 13:53:00 +0000,USD,101.61,,https://instagram.com/
#1957,x@y.com,paid,2026-06-26 13:53:00 +0000,USD,101.61,,https://instagram.com/
#1958,x@y.com,paid,2026-06-26 00:03:00 +0000,USD,200.34,,https://l.facebook.com/
#1959,x@y.com,paid,2026-06-26 14:47:00 +0000,USD,143.43,,https://www.google.com/
#1960,x@y.com,paid,2026-06-26 06:45:00 +0000,USD,145.0,,
#1960,x@y.com,paid,2026-06-26 06:45:00 +0000,USD,145.0,,
#1961,x@y.com,refunded,2026-06-26 17:34:00 +0000,USD,132.53,132.53,https://l.facebook.com/
#1962,x@y.com,paid,2026-06-26 04:41:00 +0000,USD,115.32,,https://www.google.com/
#1962,x@y.com,paid,2026-06-26 04:41:00 +0000,USD,115.32,,https://www.google.com/
#1963,x@y.com,paid,2026-06-26 23:40:00 +0000,USD,202.05,,https://instagram.com/
#1964,x@y.com,paid,2026-06-26 13:34:00 +0000,USD,165.48,,https://instagram.com/
#1965,x@y.com,paid,2026-06-26 16:43:00 +0000,USD,190.82,,https://www.google.com/
#1966,x@y.com,paid,2026-06-26 10:35:00 +0000,USD,198.34,,https://l.facebook.com/
#1967,x@y.com,paid,2026-06-26 18:36:00 +0000,USD,207.55,,https://www.google.com/
